id,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30052287,"sunshot
solardoctor
django
heroku
app
auto
deployment
poc
",['Python'],['Heroku'],16,"cjalmeida
gets0ul
testXuSanping
codingdrone
mulish
son4moon
lanchongyizu
alfiya_Zi
wcheung
deas
blu3fox
lbotsch
smtryingcode
sunbinbrother
vvvpig
deedee",2,"vvvpig
lanchongyizu",2592000000,[400.0],['vvvpig'],"goal
challenge
take
exist
application
host
gitlab
find
continuous
integration
ci
cloud
service
automate
deploy
application
heroku
challenge
requirement
gitlab
repo
application
source
code
detail
deployment
guide
deploy
heroku
host
gitlab
http
please
check
forum
get
access
repo
get
access
fork
application
test
forked
version
ci
platform
requirement
ci
platform
free
pay
service
http
ask
approval
tool
via
contact
manager
forum
write
build
script
require
integrate
ci
platform
update
application
script
file
need
integration
update
readme
need
write
detailed
deployment
document
setup
application
build
script
use
markdown
language
host
gitlab
repo
wiki
page
provide
verification
step
build
execution
include
file
update
create
deliverable
require
file
address
requirement
deployment
document
markdown
language
format
verification
document
"
30051914,"sunshot
enerwise
nodejs
dsire
script
","['PostgreSQL', 'Node.js']",['NodeJS'],24,"bosszhang
mulish
Shadrach
Jatin.Arora
rakeshk_87
Luckyodell
vvvpig
sfaxiano
testXuSanping
renqingwei123
CrazyCoderLZB
blu3fox
gets0ul
mohhasbias
hadi_lu
talesforce
vinoh
sunbinbrother
wcheung
NikhilKalige
yassine123
peakpado
java1980
bhagvank",1,vvvpig,2592000000,[800.0],['vvvpig'],"goal
challenge
create
local
database
version
dsire
database
keep
date
challenge
requirement
address
follow
challenge
download
csv
database
file
dsire
page
create
postgresdb
csv
file
structure
use
foreign
key
relationship
table
write
command
line
nodejs
script
execute
follow
run
use
box
follow
requirement
import
csv
database
file
database
add
command
line
argument
indicate
execute
import
pass
csv
folder
directory
import
folder
csv
file
name
identical
download
database
file
name
create
map
file
name
table
name
use
getprograms
endpoint
pull
program
data
add
command
line
argument
indicate
want
run
endpoint
getprograms
use
getprogramsbydate
endpoint
pull
late
updated
program
data
add
command
line
argument
indicate
want
run
endpoint
getprogramsbydate
allow
pas
optional
parameter
command
line
argument
set
parameter
obtain
follow
track
last
date
use
pull
data
create
table
record
last
update
time
time
run
script
table
query
use
last
updated
time
path
parameter
table
contain
last
update
time
record
pull
create
man
guide
create
table
finish
execute
successfully
getprograms
getprogramsbydate
update
table
last
update
date
pull
dsire
database
create
readme
file
require
setup
configuration
step
deploy
run
script
use
error
handle
log
properly
use
proper
nodejs
open
source
library
make
code
organize
easily
maintainable
async
node
module
underscorejs
node
module
etc
technology
nodejs
postgres
deliverable
source
code
implement
requirement
deployment
document
"
30051855,"sunshot
nodejs
web
crawler
parser
part
",['HTML'],['NodeJS'],22,"vvvpig
renqingwei123
utkarshkukreti
Luca
amlegend
vinoh
shubhamAgr
blu3fox
wcheung
sunbinbrother
NKjoep
bcds
Biga
Bende
Parikh
mohhasbias
mazzy
fragginNinja
santhosh123
abhishek77
chenhil
panjiesw",1,vvvpig,2592000000,[300.0],['vvvpig'],"goal
challenge
build
command
line
tool
crawl
website
write
extract
data
text
file
challenge
requirement
build
nodejs
command
line
tool
follow
requirement
input
argument
output
file
path
extract
data
website
https
click
search
building
application
scroll
search
form
select
build
residential
photovoltaic
record
permit
type
hit
search
crawler
pull
data
get
search
previous
point
extract
data
table
page
use
cheerio
parse
html
extract
data
record
table
extract
data
row
crawl
detail
page
parse
page
interested
record
detail
section
skip
record
fail
extract
log
error
continue
next
record
append
extract
data
output
file
path
input
argument
map
field
configurable
parse
logic
logic
place
separate
file
allow
extensibility
future
log
application
produce
log
file
per
run
configurable
folder
contains
entry
follow
event
error
total
record
extract
write
document
detail
map
website
page
field
output
file
field
deliverable
source
code
implement
requirement
output
file
successful
run
readme
file
markdown
format
follow
information
overview
prerequisites
setup
dependency
setup
configuration
sample
usage
"
30051776,"manage
sftp
poc
update
","['.NET', 'C#']",['Other'],34,"yassine123
innix
zeasratwde
mosaixel
diogenesjcs
engkfke
vinoh
fvillaf
DeepKaur
felipejunges
sunbinbrother
nghi85
renqingwei123
testXuSanping
veshu
blu3fox
sekhar60603
mulish
xl1393
arivuit1990
wcheung
DerekLoveCC
linzili
xiufei
wsobolewski
yogen
hari2792
mauhur
vvvpig
Acyn
SamG09
amoxibos
Jatin.Arora
jlieman",1,vvvpig,2592000000,[600.0],['vvvpig'],"system
description
client
develop
web
application
c
proof
concept
help
automate
basic
process
workflow
main
idea
develop
simple
prototype
essentially
provide
ui
create
process
job
competition
task
overview
purpose
competition
make
minor
application
fix
well
provide
new
functionality
application
detail
provide
give
access
full
assembly
deployemnt
instruction
full
source
code
update
scope
code
update
responsible
follow
requirement
transfer
job
possible
source
target
location
set
local
machine
via
ftp
save
send
local
machine
handle
radio
button
something
similar
requirement
password
enter
password
field
show
text
encrypt
db
requirement
file
string
make
sense
source
target
situation
target
change
target
file
string
remove
requirement
currently
nothing
move
like
empty
directory
issue
show
green
success
message
pop
warn
tell
user
something
like
file
find
something
effect
requirement
improve
loge
entry
issue
encryption
example
issue
encryption
something
file
actually
encrypt
due
config
setting
nice
clear
log
bascially
ewquirements
well
log
issue
encryption
requirement
appear
occur
sftp
source
target
want
encryption
do
also
ftp
"
30050813,"hercules
oncampus
beta
web
new
product
context
endpoint
",['Java'],['Other'],8,"cjalmeida
mpiron
vvvpig
ChenXiaoTemp
DHEERAJSONI
kisapmata
amephilos
sukruthakittur",2,"vvvpig
cjalmeida",2592000000,[100.0],['vvvpig'],"overview
oncampus
beta
application
new
version
oncampus
html
website
include
backend
service
new
html
service
build
java
host
dropwizard
easy
deployment
test
service
reasonably
complete
tweak
match
requirement
ui
code
exist
code
http
target
dropwizard
deployment
code
access
please
request
forum
topcoder
challenge
gitlab
username
give
access
note
challenge
forum
public
forum
general
development
forum
forum
specifically
associate
challenge
receive
error
hit
gitlab
link
mean
access
please
request
access
challenge
forum
within
hour
receive
email
gitlab
state
access
automatic
process
handle
manually
please
ask
question
topcoder
forum
gitlab
either
appropriate
api
documentation
api
documentation
available
http
contain
final
format
target
service
may
change
test
add
thing
necessary
final
ui
base
java
update
make
change
base
java
library
requirement
provide
two
separate
patch
file
one
libraries
one
service
make
sure
unit
test
pass
cover
newly
update
add
code
dropwizard
use
dropwizard
deployment
heroku
development
service
please
ensure
submission
match
layout
http
also
want
ensure
response
build
use
pojos
use
direct
json
manipulation
help
add
remove
field
future
ensure
service
maintainable
responsible
good
job
keep
code
consistent
already
implement
consistency
important
use
feature
available
dropwizard
heroku
anything
break
heroku
compatibility
submission
push
heroku
test
make
sense
submit
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
note
addition
patch
file
provide
readme
sample
curl
call
cover
permutation
api
add
show
parameter
ticket
ticket
gitlab
http
"
30050661,"hercules
oncampus
native
android
app
history
screen
prototype
implementation
",['Android'],['Android'],5,"kalc
gannavarapu
nghi85
penpo
sunbinbrother",2,"kalc
nghi85",2592000000,[80.0],['kalc'],"overview
hercules
university
application
set
apps
io
android
web
allow
user
watch
live
tv
demand
video
university
challenge
applies
application
work
quickly
application
natively
code
new
code
http
application
base
native
java
target
api
android
code
access
please
request
forum
topcoder
challenge
gitlab
username
give
access
note
challenge
forum
public
forum
general
development
forum
forum
specifically
associate
challenge
receive
error
hit
gitlab
link
mean
access
please
request
access
challenge
forum
within
hour
receive
email
gitlab
state
access
automatic
process
handle
manually
please
ask
question
topcoder
forum
gitlab
either
appropriate
ui
screen
target
portrait
orientation
phone
exception
playback
screen
allow
rotation
graphic
add
proper
version
apply
helpful
tool
http
device
require
device
run
code
project
application
relies
libraries
work
device
simulator
currently
option
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
ticket
ticket
gitlab
http
"
30050658,"hercules
oncampus
native
android
app
prototype
",['Android'],['Android'],4,"alfiya_Zi
mulish
kalc
sunbinbrother",1,kalc,2592000000,[150.0],['kalc'],"overview
hercules
university
application
set
apps
io
android
web
allow
user
watch
live
tv
demand
video
university
challenge
applies
application
work
quickly
application
natively
code
new
code
http
application
base
native
java
target
api
android
code
access
please
request
forum
topcoder
challenge
gitlab
username
give
access
note
challenge
forum
public
forum
general
development
forum
forum
specifically
associate
challenge
receive
error
hit
gitlab
link
mean
access
please
request
access
challenge
forum
within
hour
receive
email
gitlab
state
access
automatic
process
handle
manually
please
ask
question
topcoder
forum
gitlab
either
appropriate
ui
screen
target
portrait
orientation
phone
exception
playback
screen
allow
rotation
graphic
add
proper
version
apply
helpful
tool
http
device
require
device
run
code
project
application
relies
libraries
work
device
simulator
currently
option
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
ticket
ticket
gitlab
http
"
30050659,"hercules
oncampus
native
android
app
movie
screen
prototype
",['Android'],['Android'],7,"alfiya_Zi
mulish
himgupta229
nghi85
tdjogi010
kalc
sunbinbrother",1,kalc,2592000000,[200.0],['kalc'],"overview
hercules
university
application
set
apps
io
android
web
allow
user
watch
live
tv
demand
video
university
challenge
applies
application
work
quickly
application
natively
code
new
code
http
application
base
native
java
target
api
android
code
access
please
request
forum
topcoder
challenge
gitlab
username
give
access
note
challenge
forum
public
forum
general
development
forum
forum
specifically
associate
challenge
receive
error
hit
gitlab
link
mean
access
please
request
access
challenge
forum
within
hour
receive
email
gitlab
state
access
automatic
process
handle
manually
please
ask
question
topcoder
forum
gitlab
either
appropriate
ui
screen
target
portrait
orientation
phone
exception
playback
screen
allow
rotation
graphic
add
proper
version
apply
helpful
tool
http
device
require
device
run
code
project
application
relies
libraries
work
device
simulator
currently
option
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
ticket
ticket
gitlab
http
"
30050640,"hercules
oncampus
bridge
service
grid
service
implementation
",['Java'],['Other'],5,"vishwasmys.9491
vvvpig
deas
ngoctay
Rakesh.Sa",2,"ngoctay
vvvpig",2592000000,[150.0],['vvvpig'],"overview
number
core
library
implement
hercules
include
set
java
library
part
series
challenge
build
dropwizard
rest
service
expose
specific
item
java
library
web
app
code
exist
code
http
target
dropwizard
deployment
code
access
please
request
forum
topcoder
challenge
gitlab
username
give
access
note
challenge
forum
public
forum
general
development
forum
forum
specifically
associate
challenge
receive
error
hit
gitlab
link
mean
access
please
request
access
challenge
forum
within
hour
receive
email
gitlab
state
access
automatic
process
handle
manually
please
ask
question
topcoder
forum
gitlab
either
appropriate
api
documentation
api
documentation
available
http
contain
final
format
target
service
may
change
test
add
thing
necessary
final
ui
base
java
update
make
change
base
java
library
requirement
provide
two
separate
patch
file
one
libraries
one
service
make
sure
unit
test
pass
cover
newly
update
add
code
dropwizard
use
dropwizard
deployment
heroku
development
service
please
ensure
submission
match
layout
http
also
want
ensure
response
build
use
pojos
use
direct
json
manipulation
help
add
remove
field
future
ensure
service
maintainable
responsible
good
job
keep
code
consistent
already
implement
consistency
important
use
feature
available
dropwizard
heroku
anything
break
heroku
compatibility
submission
push
heroku
test
make
sense
submit
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
note
addition
patch
file
provide
readme
sample
curl
call
cover
permutation
api
add
show
parameter
ticket
ticket
gitlab
http
"
30050644,"hercules
oncampus
bridge
service
device
service
",['Java'],['Other'],3,"vvvpig
makeitrain
nagyf",2,"nagyf
vvvpig",2592000000,[80.0],['vvvpig'],"overview
number
core
library
implement
hercules
include
set
java
library
part
series
challenge
build
dropwizard
rest
service
expose
specific
item
java
library
web
app
code
exist
code
http
target
dropwizard
deployment
code
access
please
request
forum
topcoder
challenge
gitlab
username
give
access
note
challenge
forum
public
forum
general
development
forum
forum
specifically
associate
challenge
receive
error
hit
gitlab
link
mean
access
please
request
access
challenge
forum
within
hour
receive
email
gitlab
state
access
automatic
process
handle
manually
please
ask
question
topcoder
forum
gitlab
either
appropriate
api
documentation
api
documentation
available
http
contain
final
format
target
service
may
change
test
add
thing
necessary
final
ui
base
java
update
make
change
base
java
library
requirement
provide
two
separate
patch
file
one
libraries
one
service
make
sure
unit
test
pass
cover
newly
update
add
code
dropwizard
use
dropwizard
deployment
heroku
development
service
please
ensure
submission
match
layout
http
also
want
ensure
response
build
use
pojos
use
direct
json
manipulation
help
add
remove
field
future
ensure
service
maintainable
responsible
good
job
keep
code
consistent
already
implement
consistency
important
use
feature
available
dropwizard
heroku
anything
break
heroku
compatibility
submission
push
heroku
test
make
sense
submit
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
note
addition
patch
file
provide
readme
sample
curl
call
cover
permutation
api
add
show
parameter
ticket
ticket
gitlab
http
"
