id,label,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30062678,0,"facial
analytics
android
app
base
code
",['Android'],['Android'],18,"JaydevMehta
amber.j
akinwale
k.mas
mulish
linuxuser
renqingwei123
sivaramki
codingdrone
ArunRajora
Malukai
Nikhil03
Aravind336
ng2906
yinwenbrk
virtual.coder
phoenix1992
mahmoud_sallam",2,"JaydevMehta
ArunRajora",515760000,[400.0],['ArunRajora'],"challenge
series
facial
analytics
develop
android
app
detect
age
gender
person
image
end
goal
build
app
work
live
camera
stream
focus
build
app
work
static
image
challenge
goal
provide
base
code
competitor
later
challenge
focus
building
algorithm
single
screen
app
let
user
choose
image
directory
device
storage
algorithms
run
input
select
user
click
start
button
app
run
process
background
display
progress
bar
processing
complete
progress
bar
hidden
result
section
display
input
image
result
contain
image
preview
image
path
detect
age
gender
simple
wireframe
element
actual
algorithm
yet
use
mock
challenge
algorithms
intensive
process
make
sure
call
background
async
task
background
service
etc
ui
thread
block
input
image
call
mock
image
image
separate
placeholder
algorithms
develop
independently
use
late
android
studio
development
app
support
android
"
30061817,0,"sensitive
data
lookup
trimming
update
","['JavaScript', 'Node.js']",['NodeJS'],17,"amber.j
wenbin
kxlow
excrucio
ZLATKO
codingdrone
nonethis
muzehyun
troyboi
phoenix1992
[es]
Rushikesh.Deshp
k.mas
Gando19850304
andyphysics2
akinwale
Bende",2,"wenbin
kxlow",863700000,[300.0],['kxlow'],"previous
challenge
create
tool
john
hancock
scan
input
csv
file
sensitive
data
replaces
placeholder
output
challenge
make
update
fix
win
code
look
challenge
forum
code
sample
data
follow
change
scope
value
context
column
output
log
csv
file
show
piece
record
sensitive
data
already
replace
placeholder
change
show
piece
original
record
context
column
code
implement
two
rule
replacement
sensitive
information
turn
try
use
tool
account
sample
csv
provide
forum
sequence
match
properly
report
log
file
main
output
csv
file
match
information
still
replace
credit
card
placeholder
fix
want
add
new
rule
match
replace
account
rout
number
example
csv
file
provide
forum
example
account
number
digit
replace
zeros
length
keep
without
change
client
say
though
specific
length
format
number
long
sequence
digit
optional
delimiters
account
rout
number
somewhat
intersect
credit
card
unknown
sensitive
sequence
number
thus
want
follow
rule
consider
follow
symbol
valid
delimiters
dash
underscore
dot
comma
colon
parenthesis
whitespaces
sequence
digit
optionally
separate
delimiters
look
like
valid
credit
card
number
current
rule
check
number
length
piece
number
fix
popular
card
issuer
replace
credit
card
number
follow
exist
rule
otherwise
long
sequence
digit
say
six
optionally
separated
delimiters
original
record
text
contain
keywords
account
rout
etc
near
number
say
within
symbol
around
number
treat
account
rout
number
etc
replace
correspond
placeholder
like
etc
exact
keywords
correspond
placeholder
rule
expose
config
file
note
case
want
sure
context
value
output
log
include
keyword
show
text
around
current
rule
context
generation
show
extra
symbol
around
number
side
rule
want
show
symbol
around
keyword
number
text
inbetween
keyword
number
otherwise
treat
sequence
digit
unknown
sensitive
number
replace
current
sensitive
number
rule
"
30057455,0,"cloud
hub
email
round
",['HTML'],['HTML'],14,"JaydevMehta
daga_sumit
ngoctay
g.prog
somethin
LynforeverSue
LifeIsCode
akinwale
alfiya_Zi
genycopedison
republic82
fireflysmile
funbunch
disorder",2,"daga_sumit
fireflysmile",2592000000,[200.0],['daga_sumit'],"cloud
hub
work
new
email
design
want
first
template
build
updates
template
already
build
another
challenge
go
share
login
see
css
asset
define
easy
conversion
email
responsive
scale
mobile
layout
"
30057408,0,"cloud
hub
email
template
",['HTML'],['HTML'],21,"rcarroll380
akinwale
fireflysmile
macs054
phoenix103
Mownikababu
donrockz
gets0ul
j404
nisha18
joshuaflashner
arraydebyte
febrifahmi
disorder
Helstein
wcheung
Xinxin.He
shaheen90
Sowmyar1
g.prog
oppiniated",1,fireflysmile,2592000000,[100.0],['fireflysmile'],"cloud
hub
work
new
email
design
want
first
template
build
see
look
like
real
world
go
share
login
see
css
asset
define
easy
conversion
email
responsive
scale
mobile
layout
"
30057243,0,"project
atlas
update
sharepoint
late
data
import
","['.NET', 'C#', 'Sharepoint 3.0']",['Microsoft Azure'],14,"OB3LISK
penpo
cunhavictor
akinwale
Gando19850304
Khadoos
sampath1310
lijulat
wcheung
genycopedison
wwxyxgy
blu3fox
solokop
alfiya_Zi",1,lijulat,2592000000,[300.0],['lijulat'],"note
offer
bonus
get
passing
submission
within
hour
april
saturday
pm
est
welcome
project
atlas
series
challenge
build
sharepoint
track
various
contact
respond
survey
complete
surveymonkey
requirement
last
week
run
follow
challenge
project
atlas
project
atlas
proof
concept
sharepoint
chart
project
atlas
sharepoint
data
import
tool
project
atlast
hour
sharepoint
environment
setup
script
project
atlas
sharepoint
object
view
screen
project
atlas
update
sharepoint
navigation
follow
bug
bash
wrap
one
issue
app
fix
follow
issue
https
access
gitlab
repo
please
ask
forum
"
30057208,0,"cloud
hub
lint
rule
cleanup
",['Node.js'],['NodeJS'],7,"akinwale
utkarshkukreti
gauravseta
wcheung
arylio
ngoctay
nitish1402",1,utkarshkukreti,2592000000,[175.0],['utkarshkukreti'],"cloud
hub
accidently
let
change
lint
rule
try
get
clean
challenge
want
go
fix
issue
want
declare
new
clean
variable
inside
function
new
variable
declare
rest
function
use
new
variable
original
value
example
lint
error
function
sendmessagetoimportqueue
message
callback
let
cleanmessage
message
const
messagegroupid
cleanmessage
cleanmessage
cleanmessage
project
overview
cloud
hub
try
help
client
solve
problem
know
software
company
use
cloud
hub
take
payment
data
information
show
software
client
purchase
use
application
forum
post
information
setup
get
project
run
"
30057205,1,"cloud
hub
consolidate
library
",['Node.js'],['NodeJS'],7,"gfhuertac
meherchandan
akinwale
oa414
utkarshkukreti
LynforeverSue
Bende",4,"utkarshkukreti
gfhuertac
akinwale
meherchandan",2592000000,[150.0],['utkarshkukreti'],"cloud
hub
develop
bad
habit
code
go
clean
next
several
day
challenge
want
consolidate
usage
lodash
go
go
lodash
future
work
want
transfer
reference
project
overview
cloud
hub
try
help
client
solve
problem
know
software
company
use
cloud
hub
take
payment
data
information
show
software
client
purchase
use
application
forum
post
information
setup
get
project
run
"
30057089,0,"cloud
hub
demo
account
ii
",['Node.js'],['NodeJS'],9,"utkarshkukreti
LynforeverSue
akinwale
immakid
Bende
penpo
nauhil
yezhang
wcheung",1,utkarshkukreti,2592000000,[150.0],['utkarshkukreti'],"cloud
hub
continue
work
improve
demo
data
last
challenge
move
user
static
id
easy
creation
sample
data
challenge
want
move
apps
format
build
lot
sample
logins
apps
project
overview
cloud
hub
try
help
client
solve
problem
know
software
company
use
cloud
hub
take
payment
data
information
show
software
client
purchase
use
application
forum
post
information
setup
get
project
run
"
30057041,0,"cloud
hub
demo
account
",['Node.js'],['NodeJS'],8,"vasilica.olariu
utkarshkukreti
akinwale
oa414
immakid
LynforeverSue
mohhasbias
codingdrone",1,utkarshkukreti,2592000000,[150.0],['utkarshkukreti'],"cloud
hub
deep
hibernation
spring
back
ready
kick
new
challenge
project
overview
cloud
hub
try
help
client
solve
problem
know
software
company
use
cloud
hub
take
payment
data
information
show
software
client
purchase
use
application
forum
post
information
setup
get
project
run
start
improve
demo
account
go
series
challenge
make
change
first
challenge
want
move
dynamic
set
demo
user
static
set
allow
u
use
unique
id
prevent
new
track
code
day
data
delete
add
"
30056737,0,"sparck
elasticsearch
docker
setup
","['Docker', 'Elasticsearch']",['Other'],9,"surikoya
akinwale
j404
gets0ul
gjw99
Standlove
wcheung
blu3fox
alfiya_Zi",1,Standlove,2591960180,[500.0],['Standlove'],"welcome
sparck
elasticsearch
docker
setup
contest
part
contest
help
u
deploy
elasticsearch
cluster
docker
contest
detail
customer
deploy
elastic
search
ami
amazon
specialize
product
create
outgrown
single
elasticsearch
node
like
move
cluster
come
put
amazon
aside
look
create
model
multi
node
elasticsearch
cluster
capable
handle
concurrent
request
order
capture
configuration
want
use
docker
docker
compose
task
create
configure
docker
compose
file
set
elasticsearch
cluster
capable
handle
concurrent
request
demonstrate
submission
requirement
create
docker
compose
file
create
n
node
elasticsearch
cluster
whatever
management
utility
necessary
prove
support
concurrent
session
grant
discretionary
bonus
several
compose
example
able
use
expect
explain
select
one
eliminate
provide
detailed
explanation
purpose
statement
compose
file
good
luck
point
note
eventually
want
deploy
elasticsearch
cluster
aws
without
docker
intend
use
docker
setup
step
stone
towards
"
30056543,0,"srt
add
column
report
","['Java', 'JavaScript', 'Oracle 10g', 'CSS', 'PostgreSQL', 'HTML5', 'Angular.js (1.0)', 'REST']",['Linux'],58,"wwxyxgy
nghi85
iversonLv
penpo
duxiaoyang
akinwale
codingdrone
Bende
j404
mulish
genycopedison
cam.ashwini
linuxgeek
08kannan
alfiya_Zi
tuxing
vinoh
sridevi792
padegal12
daduth
dsathkumar
hp87
ranitdas
vimalbera92
shiuhsen
graphit
qianxl
Anjee
code-knayam
codeslayer1993
YaMax
yashodeep.v1
nisha18
vegetablewater
zohaib.amjad
NielsCarmans
ivan.kriminski
bannie2492
Lmpeixoto
mekala.madhu
joeavic
faisalbasha1982
bhatp93
kevinkid
tryfonas
asakapab0i
vinkal087
Rakesh.Sa
thlhjq
liuy296
wenchingli
vincewu
matrixkavi
qwertier
bhanuj
top3849
rendytan
ajhiguera",1,duxiaoyang,2592000000,[500.0],['duxiaoyang'],"project
overview
srt
web
app
use
manage
service
request
customer
support
online
offline
mode
competition
task
overview
challenge
go
enhance
reporting
functionality
add
columns
report
please
register
check
detail
post
challenge
forum
general
coding
requirement
follow
general
requirement
also
follow
please
use
exact
technology
currently
use
app
make
sure
change
break
exist
feature
online
offline
mode
make
sure
app
work
oracle
postgres
database
test
window
macos
change
need
database
additional
script
use
alter
client
exist
database
since
drop
table
script
oracle
postgres
databases
script
name
like
work
late
version
chrome
firefox
safari
mac
windows
linux
code
base
please
use
code
provide
forum
base
winner
ask
send
pull
request
github
repo
challenge
approve
winner
may
also
ask
help
deploy
code
vm
technology
overview
java
postgres
oracle
tomcat
angularjs
"
30056380,0,"john
hancock
project
coeus
admin
bug
fix
","['.NET', 'C#', 'JavaScript', 'ASP.NET', 'SQL Server', 'Active Directory', 'Angular.js (1.0)', 'REST']",['Microsoft Azure'],54,"bannie2492
developerpd
veshu
rajrkrish
wwxyxgy
arylio
blu3fox
akinwale
NightWolf
mulish
billsedison
codingdrone
ktmathe
vinoh
penpo
sabbirhs
g2007
winterflame
OoO-Oly
genycopedison
Rushikesh.Deshp
tuxing
ayuceman
gpbencke
alfiya_Zi
wcheung
AtomskiMrav
uczenn
dombits
Amith
mishacucicea
khabubuphathu
dparsons
karthikbecse
akr.coder
DHEERAJSONI
pkd
allenjuly7
snakehht
songzy12
LonghornRach
vegetablewater
kaddou01
salascorona1215
Dotp
Razmita
KaterynaT
yanashoti
shiuhsen
jalibe
thiru90
Dtill113
maria.gaby
fivestarwy",1,mishacucicea,2592000000,[700.0],['mishacucicea'],"competition
overview
welcome
project
coeus
project
create
web
application
enterprise
help
manage
risk
application
leverage
follow
technology
c
rest
service
sql
server
add
new
admin
feature
app
assembly
implement
update
backend
support
new
admin
feature
detail
requirement
purpose
challenge
fix
follow
bug
https
https
http
http
http
http
https
additional
note
please
make
sure
exisitng
unit
test
break
challenge
please
make
sure
exist
feature
break
challenge
winner
responsibility
winner
ask
send
merge
request
repo
winner
ask
deploy
code
vm
technology
overview
visual
studio
sql
server
windows
server
azure
active
directory
c
rest
javascript
restful
service
"
30056364,0,"faya
bug
bash
challenge
","['Java', 'Oracle 10g', 'API', 'REST']",['EC2'],78,"phoenix103
ljsf_cc
bannie2492
fivestarwy
gets0ul
akinwale
mhykol
gvir
faisalbasha1982
goyal.arpit.91
Colinh84
blu3fox
sangharsh
codingdrone
MKuk
cloudybay
elisebalhoff
Rushikesh.Deshp
sunbinbrother
alansalexer
vimalbera92
wcheung
yougane
Xuvin
pooja8898
hugo2402
wwxyxgy
shubhi224
arylio
praveens73
penpo
jol
xiaoyuren
Vassiiee
Real.Pop
subhk
itkankan
ihdijk
genycopedison
g_andreea
aaronlam88
grossc2
ranjith.kantam
gpadilha
Bendells
tomitnh
annnurag
Stavan.Shah
sreenathmpsree
Jasch7
curiosity_inc
simaovski
apihlaja
rangelmp
tosha5252
cosmodanny
harimp
shashank.g
DHEERAJSONI
watashinokage
Tejokarthik
joshnoe
aditya8003
tom73525
vidhyaram123
abc5590026
yashodeep.v1
caizhiwei
vinitchuri
m.sabouri
deva.pamarthi
seriyvolk83
joeavic
trcxr
linuxgeek
Rakesh.Sa
gfnation
vibh.me",7,"mhykol
MKuk
phoenix103
cloudybay
ljsf_cc
seriyvolk83
vimalbera92",2592000000,[1.0],['ljsf_cc'],"welcome
sec
yield
bug
bash
challenge
goal
challenge
fix
number
report
bug
java
application
bug
bash
challenge
program
pay
community
member
fix
bug
report
use
gitlab
issue
assign
issue
bug
bash
issue
vary
widely
scope
small
cosmetic
change
require
hour
diagnose
fix
change
significant
challenge
scope
challenge
remain
open
bug
gitlab
add
issue
post
challenge
forum
notify
challenge
assign
bug
correspond
complexity
level
level
correspond
money
amount
outline
current
list
gitlab
issue
add
gitlab
repo
browse
issue
decide
one
like
tackle
first
member
may
assign
one
issue
time
assign
work
create
pull
request
look
next
issue
please
see
detailed
instruction
submission
guideline
bug
bounty
manage
deployment
instruction
app
find
readme
repo
bug
value
bug
weight
assign
default
weight
value
ticket
price
square
bracket
override
default
prize
competitor
select
open
bug
work
fix
bug
please
submit
link
pull
request
correspond
issue
number
online
review
review
pay
bug
prize
challenge
end
online
review
open
bug
show
scope
challenge
design
open
pickup
tag
bug
list
update
frequently
new
bug
show
old
bug
may
fix
competitor
keep
watch
bug
list
bug
bash
instruction
get
access
gitlab
repo
group
challenge
forum
view
list
issue
https
issue
gitlab
issue
dollar
value
dollar
value
base
upon
complexity
priority
issue
assign
unassigned
issue
open
pickup
label
first
come
first
serve
change
label
open
pickup
assign
want
back
away
change
label
open
pickup
unassign
assign
one
time
nature
assign
indicate
available
anyone
else
fix
ticket
pull
request
branch
ticket
fix
label
ready
review
verify
something
still
break
copilot
comment
ticket
submit
tag
ready
review
eligible
accept
another
many
ticket
want
long
follow
rule
ticket
fix
properly
pull
request
merge
ticket
mark
solution
accept
ticket
close
payment
record
ticket
tag
payment
require
issue
payment
tag
update
pay
always
pull
develop
branch
start
ticket
keep
sync
assign
task
do
hour
unassigned
ticket
open
community
time
make
sure
post
comment
ticket
otherwise
lose
right
complete
ticket
ask
question
directly
issue
comment
section
platform
java
oracle
tomcat
gitlab
repository
backend
https
get
access
challenge
forum
"
30056356,0,"interlochen
medium
nodejs
backend
json
editor
validator
functinoality
","['JSON', 'Node.js', 'Angular.js (1.0)']","['Heroku', 'NodeJS']",18,"thomaskranitsas
ShindouHikaru
akinwale
vinoh
nauhil
daga_sumit
rajrkrish
graphit
ouyangki
billsedison
codingdrone
sfaxiano
blu3fox
faisalbasha1982
penpo
Silvia_W
sunbinbrother
Grind",1,thomaskranitsas,2592000000,[200.0],['thomaskranitsas'],"introduction
nonprofit
interlochen
center
art
recipient
national
medal
art
organization
world
bring
together
summer
camp
program
fine
art
board
high
school
opportunity
hundred
adult
engage
fulfil
artistic
creative
program
two
public
radio
station
classical
music
news
art
presentation
annually
student
faculty
guest
artist
global
alumni
base
span
eight
decade
include
leader
art
endeavor
information
visit
interlochen
online
io
app
along
tvos
counterpart
use
central
location
showcase
quality
diversity
program
addition
app
help
promote
art
allow
user
view
videos
live
performance
listen
recording
concert
io
tvos
apps
use
nodejs
application
deploy
heroku
backend
nodejs
app
read
information
need
file
call
requirement
want
enhance
nodejs
application
json
editor
validator
capability
app
use
harp
module
currently
ui
app
use
module
add
json
validation
capability
nodejs
app
validator
allow
view
json
file
manner
allow
collapse
individual
node
json
file
editor
allow
ability
update
json
file
save
update
strict
ui
requirement
long
edit
validation
save
capability
work
fine
follow
meet
user
able
save
invalid
json
option
allow
user
validate
json
cancel
allow
user
discard
change
without
save
able
expand
node
json
backend
code
resides
github
repo
request
access
via
forum
"
